subj,prb,L,opt_L,branch,indegree,outdegree,n_sol,paths,ss_size,av_width,max_width,min_width,depth,mean_random,std_random
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb6671_14,38,3.5441185818210474,5.911855452630018,4.964380001165825,2.88565005354671,0.04528384814636821,0.004177984367129729,0.21232364754970623,0.18456040005754362,2.7517584594166986,0.1410805435948329,3.4903525992374815,0.8492761470837067,0.824151608993144
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb29414_11,14,2.6580889363657856,4.642939505167953,4.396421272218888,2.770224051404841,0.18731046278725033,0.0058194079432722584,0.1206083141512064,0.07422475177204929,0.9172528198055662,0.0738993323591982,4.847711943385391,0.6441377519901305,0.6582916000142954
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb33509_11,40,2.6580889363657856,6.100947647411302,4.8592024587682445,4.4118383040891915,0.693666219333004,0.2235457020585543,1.0446535518019877,0.9085075033438484,3.2103848693194816,0.6073181495701379,3.4903525992374815,0.4137508530177182,0.3553828635681534
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb2834_7,35,1.4767160757587698,5.167508324381426,3.702249492394853,2.9549056548318307,0.12041386893466093,0.003629911798865488,0.6526102625060883,0.6029842458313509,1.8345056396111323,0.5817892893005967,3.296444121502066,0.1667732524174468,0.18038979518018458
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb29585_14,30,3.5441185818210474,6.380353459475482,5.865901793145092,3.9904417883331638,0.6051568797741933,0.5924827877127206,2.432841994021478,1.7128968332873986,3.439698074270873,1.2986128131848191,4.265986510179144,1.191936367926869,1.0165636291258022
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb14651_7,18,1.4767160757587698,7.53972287974749,6.2475460184163145,5.101829294670582,0.28405322928176424,0.013049766184328439,1.571354035798575,2.323259227082889,0.9172528198055662,2.4124772954716427,2.132993255089572,0.1069801631485891,0.0916440524519448
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb31907_11,37,2.6580889363657856,5.211587492814098,4.447841404057705,3.27467843113597,0.10806372853110595,0.0003745825802566051,0.27660390289403053,0.21515766155496932,2.2931320495139156,0.10883356220172824,3.8781695547083124,0.27399504985740075,0.234584481559876
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb45893_16,32,4.134805012124556,4.061275429025233,5.752726134336617,2.170008840267126,0.0370504212106649,0.0007589869460714757,0.21046813502430303,0.12958710787925437,1.1465660247569578,0.10077181685345207,4.847711943385391,1.8970434666796712,2.759753817880671
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb42959_11,94,2.6580889363657856,4.488502177568283,4.743507162130905,2.6932733833102622,0.08748016119184768,0.00013716631555508598,0.173888030952069,0.16057532932864127,0.6879396148541747,0.11017718642644093,3.296444121502066,0.278298875726238,0.2505969828305124
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb32695_7,7,1.4767160757587698,6.751756945443412,3.702249492394853,5.517362902381308,0.8151092666346278,0.004067997302990189,1.4441188911995,1.7792710023244818,2.98107166436809,1.4383497325549393,2.5208102105604033,0.07279119048925521,0.05171260310867629
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb78361_16,56,4.134805012124556,5.6121584173680095,6.033954701547381,2.9948925198595493,0.27067391051124634,0.04187890823253153,0.7700376980423178,0.542098485675102,2.2931320495139156,0.4131644490991535,4.265986510179144,0.8367749918587576,0.6581553654927605
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb65535_14,25,3.5441185818210474,5.947375698402149,4.543669831575501,2.9754258329903847,0.012350140403554966,0.00031091031525819484,0.5100008712679586,0.5385056484056079,1.3758792297083493,0.4057745158632337,2.9086271660312346,3.9094969418802616,3.935526318678247
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb12604_7,11,1.4767160757587698,4.94656454577717,6.478936611690993,3.1049594576162596,0.16466853871406623,0.001977904402078277,0.3687168461194024,0.3027781953473694,2.2931320495139156,0.19885638525747876,3.6842610769728967,0.04139696916212184,0.03777306094459255
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb3203_14,21,3.5441185818210474,5.804022771233075,4.88023796724776,3.453161230744229,0.22024417053006357,0.018210267789545338,0.7809056999768221,0.6076192637681325,2.7517584594166986,0.37151209813306,3.8781695547083124,1.1162957164545384,1.0605474445618561
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb57223_16,26,4.134805012124556,4.304780604231143,6.265345294822059,1.8797948920247136,0.25832377010769136,0.0413883269780092,0.24492765335321917,0.12481449097346083,0.4586264099027831,0.11219262276350998,5.817254332062469,0.5060688297317937,0.4058573376217756
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb21272_7,19,1.4767160757587698,4.667374401681791,3.702249492394853,2.7240536505480937,1.8844255899090954,0.05283561804616754,0.7892555063411364,0.37639448274313336,1.6051924346597408,0.2781302145155277,6.2050712875333005,0.07972563873766791,0.059635084700718335
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb47495_14,51,3.5441185818210474,3.9943807484523575,4.207101695903242,2.443183712002881,0.05351727508207152,0.00013344081068815771,0.11252358100480686,0.08309252739630071,1.1465660247569578,0.07994564137040532,4.072078032443728,0.22954345852142188,0.14487258764731908
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb24227_16,20,4.134805012124556,3.570257467872416,5.126191604854411,1.9292631786569432,0.04631302651333112,0.001551164753684676,0.1787918854834917,0.08255360180587659,0.4586264099027831,0.06583758701092203,6.398979765268716,0.44742920226888494,0.4509522993205986
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb26567_7,28,1.4767160757587698,6.824722609615977,4.627811865493566,4.955623025290883,0.33139543416205824,0.011071607770554688,0.39959787600646957,0.5906624471048357,2.7517584594166986,0.40241545530145195,2.132993255089572,0.07368478145354772,0.05725114262416462
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb1267_16,54,4.134805012124556,5.662994437677762,4.081967389050734,2.8705347437424176,0.18731046278725033,0.0026271582957056836,0.3798499212718215,0.2552102176140668,2.2931320495139156,0.22707249397644536,4.459894987914559,1.8165792476551899,1.6810957244662348
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb32795_7,13,1.4767160757587698,7.258924002288243,4.627811865493566,6.27917451651764,1.8833964115421324,0.21050465694243709,4.8116090515883485,5.08171836601736,3.2103848693194816,4.620723708786956,2.9086271660312346,0.1278290992695564,0.09269028310421157
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb9718_11,57,2.6580889363657856,4.99584917682854,5.553374238592279,3.5397307323506304,0.14511414974177086,0.0005347792895345204,0.42398461205462556,0.348178593570977,0.4586264099027831,0.3701684739083473,3.6842610769728967,0.5828811795603651,0.5481750068451474
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb29600_14,42,3.5441185818210474,4.89732784062137,4.291243729821307,2.6355603822393285,0.03293370774281324,0.0022285292749443597,0.1476457823785098,0.11479888653436283,1.3758792297083493,0.11286443487586632,3.8781695547083124,0.2749524687477141,0.18739060076744252
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb20059_7,8,1.4767160757587698,7.915418192958613,7.867280171339063,5.078744094242209,0.19760224645687946,0.05053410274405745,1.1040299526148893,1.4838714851710735,1.6051924346597408,1.4148363086224671,2.3269017328249877,0.09414163174324383,0.08453956523817156
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb38526_11,33,2.6580889363657856,5.299692909492536,5.553374238592279,3.129327169179543,0.14408497137480794,0.01705756271549167,0.522724385727866,0.3359657870422618,2.7517584594166986,0.27947383874024045,4.653803465649975,0.5687159391212999,0.5608095507064034
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb14485_14,43,3.5441185818210474,6.27581523320817,5.553374238592279,3.857152238240768,0.3952044929137589,0.5282533903955743,2.473000586535561,1.6620287051459894,2.98107166436809,0.9533013874336567,4.459894987914559,1.960497543419584,1.7992920717789407
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb68514_14,20,3.5441185818210474,4.752025115523638,5.04852203508389,2.654798049262973,0.5331143940867894,0.024737690998664283,0.5200736535487186,0.32033410473239754,1.8345056396111323,0.27141209339196426,4.847711943385391,0.6155975507836455,0.4621616786296931
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb24406_16,29,4.134805012124556,5.19209181327436,5.695768449838235,3.660653210784969,0.1574642901453258,0.12929872664065475,0.8165580477863545,0.48287732902001174,0.9172528198055662,0.5052027084919731,5.041620421120807,2.3385457901037587,2.4837647768633473
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb33117_14,51,3.5441185818210474,6.4025723390577145,4.88023796724776,3.967768823626726,0.48577218920649534,0.34622505325632913,1.5974637477631768,1.1246980460245017,3.898324484173656,0.9284443392764719,4.265986510179144,1.7706003452322825,1.9443602906694828
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb717_11,18,2.6580889363657856,6.214539289205027,4.16503067894421,4.719640976467507,0.5125308267475311,0.043631673601856116,0.4628178384791349,0.4275884627660463,2.522445254465307,0.29089464465029835,3.296444121502066,0.1732928191467237,0.12158100334706452
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb1707_7,17,1.4767160757587698,4.631730586680204,4.319291074460662,3.016466189307494,0.1574642901453258,0.0013134098067225269,0.2872068316106201,0.26529837019514646,0.9172528198055662,0.27544296606610236,3.296444121502066,0.12062110276676845,0.1016398953851818
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb25604_16,17,4.134805012124556,5.172399935347909,5.885627398166176,3.6606532107849685,0.1574642901453258,0.05113661848571794,0.8165580477863545,0.5029972177291789,1.3758792297083493,0.43331881246984394,4.847711943385391,2.42228802904317,3.0252393898272163
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb46580_16,54,4.134805012124556,6.923160867449322,6.265345294822059,4.617040085674735,0.47959711900471785,4.636253979258926,3.281208827957601,2.1093505006386595,3.2103848693194816,1.7037155169356966,4.653803465649975,1.321529853437146,1.0719038874618831
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb14047_7,17,1.4767160757587698,5.754900482958267,6.478936611690993,3.8783136719667777,2.2024417053006355,0.20335812256088678,2.0924879822189526,1.628328860483366,2.063818844562524,1.4618631564874114,3.8781695547083124,0.06426560322789313,0.052593199795510345
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb72800_14,17,3.5441185818210474,6.288420950665602,5.0485220350838915,3.571793510723372,0.27993651581391255,0.24532593488683366,1.138356934334848,0.8014360122185878,3.439698074270873,0.7739275534345119,4.265986510179144,3.1173285520349623,2.931742378530364
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb15290_7,6,1.4767160757587698,6.395189828867752,7.867280171339063,4.8478920899584725,7.424492739270461,2.119613208783495,4.476689040753076,4.727987205757165,3.2103848693194816,5.056057957593869,2.9086271660312346,0.04784814882780493,0.040577389997823635
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb46639_16,39,4.134805012124556,5.174541043134918,5.2685858161003685,2.976341912372463,0.021612745706221192,0.0011042735107835995,0.30576195686465185,0.26583153187551256,2.063818844562524,0.22841611820115804,3.4903525992374815,1.7318248801745901,1.8520070405761837
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb13171_7,7,1.4767160757587698,4.6270176307525235,4.2575869162540805,2.8995011738037335,0.09365523139362517,0.004394910355063143,0.0974144075836667,0.1307673994615882,1.3758792297083493,0.08733557460632513,2.3269017328249877,0.037840841855243536,0.027566379937350245
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb62222_11,14,2.6580889363657856,5.773676461257235,5.450533974914645,3.582481103514286,0.6658784034250053,0.3074676947494577,1.7997146130321229,1.4004845295270247,0.4586264099027831,1.1891074388707346,3.8781695547083124,1.0007854069070143,0.9843395251388918
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb34092_11,37,2.6580889363657856,6.3151529796323524,4.627811865493566,4.155336077107262,0.6432364793518212,0.06955534520668094,2.3277404631182836,2.151048004324636,2.063818844562524,2.44606790108946,3.296444121502066,0.30906849520588126,0.20689288257983365
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb28111_7,7,1.4767160757587698,5.9136777549305,5.090593052042923,3.843685871324217,0.14202661464088212,0.0014423630774573393,0.43206934520102513,0.5322298482400629,1.8345056396111323,0.501171835817835,2.5208102105604033,0.0806374662522521,0.06224361298309571
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb8786_7,16,1.4767160757587698,7.1561158050055935,5.244853447559375,6.463856119944629,0.9715443784129907,0.018432782034779147,1.7012399125767972,2.5153127102158486,3.2103848693194816,1.9166799565526584,2.132993255089572,0.16835527315525037,0.16182877107124397
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb12715_11,15,2.6580889363657856,5.707832660951388,4.8592024587682445,4.168161188456358,0.09880112322843973,0.0007997134879122142,1.0115193995626455,0.8796879530537886,1.8345056396111323,1.1064745490509038,3.4903525992374815,2.5081046755782603,2.4479376180216197
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb22436_11,20,2.6580889363657856,5.027833352433081,4.242160876702435,3.2533032455541426,0.2891991211165788,0.002219723536167984,0.43458754077121514,0.49415331060427026,2.063818844562524,0.5139362659526056,2.714718688295819,0.15097584072727585,0.09507181327884773
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb46224_11,20,2.6580889363657856,5.82064201201495,6.401806413932767,3.770582736634367,0.01852521060533245,0.0004267396483936008,0.21749257529904364,0.2921778407588619,2.2931320495139156,0.25797585114483734,2.3269017328249877,0.5180639206861486,0.4779517453789418
A1F4N58CAX8IMK:3TS1AR6UQRM7SOIBWPBN8N9589Y7FV,prb23259_7,11,1.4767160757587698,5.213033872533267,3.702249492394853,2.862564853118336,1.4326162868123762,0.8505927078798534,1.2861352533223154,0.8643297527083039,0.4586264099027831,0.7517577537267525,4.459894987914559,0.219390259146527,0.2164437606731642
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb79230_11,11,2.6580889363657856,6.609202975722798,5.784764831866958,5.078744094242209,0.6823452572964119,0.1509640615120154,3.173589101484217,2.7602212485807773,2.98107166436809,3.34360888319754,3.4903525992374815,1.4751044025809867,1.4601148976990257
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb44171_16,66,4.134805012124556,5.648010024218936,5.126191604854411,3.8585263573138864,0.14408497137480794,0.011256443614293425,0.7387590583283786,0.5200748598153458,2.2931320495139156,0.36815303757127826,4.265986510179144,1.2018205781849618,1.023814316710646
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb54081_11,15,2.6580889363657856,4.954557964428183,6.941717798240349,3.3345289507650864,0.9025894278264754,0.16296204993595786,0.8519453223779723,0.5476165643724618,2.2931320495139156,0.37755840714426714,4.653803465649975,0.22187954826134182,0.19567725794958413
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29232_7,6,1.4767160757587698,6.5307473522383,5.553374238592279,3.9706544736802725,1.6652105977459946,6.652511099213187,1.759290947300125,1.1823403903635286,2.522445254465307,1.646611487385407,4.459894987914559,0.07342946974946414,0.04956068437409447
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb10206_7,6,1.4767160757587698,7.322804893357806,8.021540566855514,4.463138749485577,0.2964033696853192,0.061902650186619355,0.8694401547603451,1.0711554386641833,3.439698074270873,0.7685530565356612,2.5208102105604033,0.08832417220019674,0.08183292980053908
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb15595_16,26,4.134805012124556,4.999283818957179,5.354022342847941,2.8988415966486376,0.1337931877051788,0.0008944598503234125,0.3339922545725716,0.25981886359394424,1.8345056396111323,0.22169799707759458,3.8781695547083124,0.509802763404016,0.4412868417318722
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb34551_14,24,3.5441185818210474,5.353126210177307,5.21680610292002,3.7128697355634337,0.16261018198014038,0.009914584497677991,0.5897879098602951,0.48437978824180017,2.98107166436809,0.31575169280748316,3.6842610769728967,1.374265397743122,1.6071725034558448
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb48146_16,23,4.134805012124556,4.901489168748677,4.8414031823625,2.609452119850096,0.08233426935703311,0.0006611077727494514,0.2343247246366296,0.1731420942326219,2.063818844562524,0.15048591316782178,4.072078032443728,0.6247614173052166,0.4834534786737586
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb19279_14,18,3.5441185818210474,6.2900253550209975,4.810119605649373,3.975784518219911,0.07924673425614437,0.0014957055335065392,1.1228501510868358,0.8737298902359278,2.7517584594166986,0.8814174914115275,3.8781695547083124,0.4120274990151541,0.3121117040635624
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb11647_7,6,1.4767160757587698,6.646487427763332,6.478936611690993,4.155336077107262,0.01852521060533245,0.0012426252142508898,0.4662637903120265,0.4594912246113044,0.22931320495139154,0.38494834038018694,3.1025356437666503,0.4672933646741014,0.46366230658261137
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb6671_14,21,3.5441185818210474,5.911855452630018,4.964380001165825,2.88565005354671,0.04528384814636821,0.004177984367129729,0.21232364754970623,0.18456040005754362,2.7517584594166986,0.1410805435948329,3.4903525992374815,0.8492761470837067,0.824151608993144
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29414_11,10,2.6580889363657856,4.642939505167953,4.396421272218888,2.770224051404841,0.18731046278725033,0.0058194079432722584,0.1206083141512064,0.07422475177204929,0.9172528198055662,0.0738993323591982,4.847711943385391,0.6441377519901305,0.6582916000142954
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb33509_11,32,2.6580889363657856,6.100947647411302,4.8592024587682445,4.4118383040891915,0.693666219333004,0.2235457020585543,1.0446535518019877,0.9085075033438484,3.2103848693194816,0.6073181495701379,3.4903525992374815,0.4137508530177182,0.3553828635681534
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb2834_7,6,1.4767160757587698,5.167508324381426,3.702249492394853,2.9549056548318307,0.12041386893466093,0.003629911798865488,0.6526102625060883,0.6029842458313509,1.8345056396111323,0.5817892893005967,3.296444121502066,0.1667732524174468,0.18038979518018458
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb29585_14,75,3.5441185818210474,6.380353459475482,5.865901793145092,3.9904417883331638,0.6051568797741933,0.5924827877127206,2.432841994021478,1.7128968332873986,3.439698074270873,1.2986128131848191,4.265986510179144,1.191936367926869,1.0165636291258022
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14651_7,6,1.4767160757587698,7.53972287974749,6.2475460184163145,5.101829294670582,0.28405322928176424,0.013049766184328439,1.571354035798575,2.323259227082889,0.9172528198055662,2.4124772954716427,2.132993255089572,0.1069801631485891,0.0916440524519448
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb42959_11,32,2.6580889363657856,4.488502177568283,4.743507162130905,2.6932733833102622,0.08748016119184768,0.00013716631555508598,0.173888030952069,0.16057532932864127,0.6879396148541747,0.11017718642644093,3.296444121502066,0.278298875726238,0.2505969828305124
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb32695_7,9,1.4767160757587698,6.751756945443412,3.702249492394853,5.517362902381308,0.8151092666346278,0.004067997302990189,1.4441188911995,1.7792710023244818,2.98107166436809,1.4383497325549393,2.5208102105604033,0.07279119048925521,0.05171260310867629
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb78361_16,27,4.134805012124556,5.6121584173680095,6.033954701547381,2.9948925198595493,0.27067391051124634,0.04187890823253153,0.7700376980423178,0.542098485675102,2.2931320495139156,0.4131644490991535,4.265986510179144,0.8367749918587576,0.6581553654927605
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb68910_11,35,2.6580889363657856,5.651363530156342,4.627811865493566,2.8899250906630747,1.2535392509608292,0.07407091111709346,1.186335186777416,0.7308157627721025,0.4586264099027831,0.6120208343566322,4.847711943385391,1.3466917337020965,1.2887449014415961
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb62015_11,17,2.6580889363657856,4.289644754749928,4.782072261010018,2.8386246452666897,0.12761811750340132,0.0014473586408016294,0.21086574485117515,0.16399840933480406,0.4586264099027831,0.16459396752730507,3.8781695547083124,0.44668606284449885,0.33562303751843053
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb3203_14,16,3.5441185818210474,5.804022771233075,4.88023796724776,3.453161230744229,0.22024417053006357,0.018210267789545338,0.7809056999768221,0.6076192637681325,2.7517584594166986,0.37151209813306,3.8781695547083124,1.1162957164545384,1.0605474445618561
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb57223_16,30,4.134805012124556,4.304780604231143,6.265345294822059,1.8797948920247136,0.25832377010769136,0.0413883269780092,0.24492765335321917,0.12481449097346083,0.4586264099027831,0.11219262276350998,5.817254332062469,0.5060688297317937,0.4058573376217756
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb21272_7,15,1.4767160757587698,4.667374401681791,3.702249492394853,2.7240536505480937,1.8844255899090954,0.05283561804616754,0.7892555063411364,0.37639448274313336,1.6051924346597408,0.2781302145155277,6.2050712875333005,0.07972563873766791,0.059635084700718335
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb47495_14,33,3.5441185818210474,3.9943807484523575,4.207101695903242,2.443183712002881,0.05351727508207152,0.00013344081068815771,0.11252358100480686,0.08309252739630071,1.1465660247569578,0.07994564137040532,4.072078032443728,0.22954345852142188,0.14487258764731908
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb14898_11,13,2.6580889363657856,5.210003750027201,4.396421272218888,2.7189236060084556,0.09571358812755099,0.0027363833247588077,0.25513297224293663,0.25136796023660785,1.8345056396111323,0.14309597993190196,3.1025356437666503,0.237316788083252,0.22516973707146307
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb26567_7,10,1.4767160757587698,6.824722609615977,4.627811865493566,4.955623025290883,0.33139543416205824,0.011071607770554688,0.39959787600646957,0.5906624471048357,2.7517584594166986,0.40241545530145195,2.132993255089572,0.07368478145354772,0.05725114262416462
A30KYQGABO7JER:37TD41K0AIHM8AITTQJXV8KY05QCSB,prb25861_16,18,4.134805012124556,4.7576008772373655,6.265345294822059,2.8361817669144807,0.009262605302666226,0.00034545590584243876,0.13492226791860232,0.11072471221441016,0.22931320495139154,0.0826328898198307,3.6842610769728967,0.9287783880803016,0.7207024800385394
